"paper_id"|"journal_issue"|"type"|"title"
111796|7001|Olgu Sunumu|First report of canine visceral leishmaniasis in Bulgaria
116666|210|Derleme|Bilimsel yanıltma: Tekrar yayınların tanımı, çeşitleri ve olası sonuçları
116671|210|Olgu Sunumu|Successful treatment of pulmonary arteriovenous malformation and infantile hepatic hemangioendothelioma with alpha-interferon
116670|210|Olgu Sunumu|Combined congenital coronary artery anomaly: dual left anterior descending coronary artery and absence of left circumflex artery
124554|212|Olgu Sunumu|Dental volumetric tomography in the radiological detection of carotid artery calcification
127053|216|Olgu Sunumu|Changes of high-sensitive troponin level in a patient with paroxysmal supraventricular tachycardia 
131635|3773|Derleme|Almanac 2011: cardiac arrhythmias and pacing The national society journals present selected research that has driven recent advances in clinical cardiology
133200|19652|Derleme|Sağlık çalışanlarının sağlık riskleri ve yönetimi
144800|20118|Olgu Sunumu|Severe valvular regurgitation: An unexpected complication  during transapical aortic valve implantation treated successfully  with the “Valve-in-valve” procedure
145250|222|Olgu Sunumu|A case of Kounis syndrome presented with sudden cardiac death
145141|14250|Olgu Sunumu|Parmaklarda kalınlaşma ve morarma olan beş yaş dört aylık kız hasta
145177|221|Olgu Sunumu|Is coronary angiography an adequate diagnostic test to evaluate a young febrile patient with ST elevation?
145293|223|Olgu Sunumu|Starr-Edwards caged ball valve pursuing to astonish us-38 years in mitral position
149984|20119|Derleme|Surgical approaches to resection of anterior skull base and paranasal sinuses tumors
152922|2949|Olgu Sunumu|ARA-C associated pulmonary toxicity
154450|14253|Olgu Sunumu|Deri altı nodülleri olan yenidoğan
155406|228|Olgu Sunumu|Renal coloboma syndrome associated with double- chambered right ventricle
155480|229|Olgu Sunumu|Coronary venous angioplasty to a ring- like stricture preventing left ventricular lead insertion
162169|3790|Derleme|Almanac 2013: heart failure
165776|7019|Olgu Sunumu|First report of abnormal pigmentation in a surmullet, Mullus surmuletus L. (Osteichthyes: Mullidae)
165849|7020|Olgu Sunumu|The treatment of congenitally developed fused vulva labia in a Brown-Swiss heifer
166211|14255|Olgu Sunumu|Hiperkalsemiyle başvurançocuk olgu
168168|20121|Olgu Sunumu|Azygos vein aneurysm mimicking paratracheal mass: Dynamic magnetic resonance ımaging findings 
168474|20891|Olgu Sunumu|Platelet Indices Evaluation in Patients With Fibromyalgia Syndrome: Methodological Drawbacks
170539|13566|Olgu Sunumu|COMET, TUNEL, and TEM analysis of an infertile  male with short tail sperm
170846|21370|Derleme|Ethical issues in tuberculosis control  
170711|238|Olgu Sunumu|Near zero fluoroscopy radiation exposure during successful catheter ablation of atrial tachycardia from the non-coronary aortic cusp using 3-dimentional electroanatomic mapping system
175092|21987|Derleme|Diagnosis and Treatment of Bicuspid Aortic Valve  Disease
175912|19532|Olgu Sunumu|Radiographic findings of peripheral hemangioma and facial phleboliths: a case report
178819|18213|Derleme|Diyabetlide obezite tedavisine yaklaşım
179593|4583|Derleme|Kadın Hastalıkları ve Doğum Alanında Kök Hücre Uygulamaları 
179597|4583|Derleme|Ovaryan Rezerv Testi ; Anti Mülleryan Hormon 
180389|7129|Olgu Sunumu|The first report of the family Protrinemuridae and Neoasterolepisma priesneri (Stach, 1946) (Insecta: Zygentoma) for Iran 
189760|23667|Olgu Sunumu|Acute pancreatitis and type 2 diabetes mellitus: who is guilty?
189762|23667|Olgu Sunumu|Aneurysmal bone cyst of the parietal bone: case report 
192480|23538|Derleme|An overview of Ebola virus disease
204825|23083|Olgu Sunumu|Giant pilomatrixoma of the arm: An unusual presentation in a child
196100|81|Olgu Sunumu|Venous thromboembolism after shoulder arthroplasty:  a report of three cases
199075|23040|Derleme|National Childhood Diabetes Program   Activities in Turkey
200771|1822|Olgu Sunumu|Sertraline and venlafaxine-induced nocturnal enuresis
200822|1821|Derleme|New targets for the management of schizophrenia
208051|1367|Derleme|Placental Chorioangioma Diagnosis and Management
204736|2689|Olgu Sunumu|A Right Atrial Myxoma Mimicking Pulmonary  Embolism: A Case Report
204794|2695|Derleme|Chronic Obstructive Pulmonary Disease Biomarkers
207759|16248|Olgu Sunumu|Natural Killer-Like T-Cell Lymphoma Localized to the  Terminal Ileum: Case Report
207892|23222|Derleme|Two Examples of Nursing Working System in Emergency Medical Services
208803|21349|Olgu Sunumu|F-18 FDG PET/CT images of a rare primer cardiac tumour: Primary Pericardial Mesothelioma
209140|23046|Derleme|Current Status of Childhood Hyperinsulinemic  Hypoglycemia in Turkey
221206|20133|Olgu Sunumu|Spontaneous Rupture of the Extensor Pollicis Longus Tendon  due to Unusual Etiology
223217|23967|Olgu Sunumu|A report of three cases with lupus myelitis
224476|237|Olgu Sunumu|Percutaneous mitral valve repair with  the MitraClip system in a patient with  subacute severe mitral regurgitation  caused by papillary muscle rupture
226017|90|Olgu Sunumu|Extreme proximal migration of dislocated lunate over carpal ligament e A case report
227562|20134|Olgu Sunumu|Bocavirus Viremia and Hepatitis in an Immunocompetent Child
228133|21375|Olgu Sunumu|Right Sided Aortic Arch Resembling Asthma
231943|21354|Olgu Sunumu|Successful management of iatrogenic retrograde dissection into the aortic root
233379|20136|Olgu Sunumu|A Unique Case of Merkel Cell Carcinoma with Ovarian Metastasis
234359|92|Olgu Sunumu|"A rare case of primary psoas abscess causing hip pain
in a patient with hip replacement"
240629|14896|Derleme|Allogenic Stem Cell Transplantation  and Total Body Irradiation
240649|14897|Derleme|Aloe Vera and Cancer
261006|22721|Olgu Sunumu|Primary Non-Hodgkin's Lymphoma Mimicking Lateral Epicondylitis
259881|22709|Derleme|Electronic Cigarette (E-Cigarette) Using:  Toxicological Aspects
259982|21998|Olgu Sunumu|Juvenile Granulosa Cell Tumor of the Testis in a Newborn with Swelling in the Scrotum: A Rare Case and Literature Review
260310|20141|Derleme|Medicine in Balkans during the Roman Period
261767|19563|Derleme|Gebelikte Kalp Cerrahisi
262767|10864|Derleme|The Mediator Role of Social Safeness and Pleasure in Relation between Mobbing and Meaning of Work in Academicians
263786|22723|Olgu Sunumu|Nasal septum and sphenoid sinus located adenoid cystic carcinoma
267500|7411|Olgu Sunumu|Emergency cesarean in a patient with atrial septal defect
268034|24277|Olgu Sunumu|An Argus II Case Report
270108|21339|Olgu Sunumu|Short-long-short sequence-induced torsade de pointes after transcatheter aortic-valve implantation
271970|7413|Olgu Sunumu|Anesthesia management in a patient with Situs  inversus totalis: Case report
273382|24279|Derleme|Evaluation and Treatment of Congenital Nasolacrimal Duct Obstruction
278673|23076|Olgu Sunumu|Aphallia (Penile agenesis): A preliminary report of three cases
278675|23076|Olgu Sunumu|Forgotten DJ stents with calculi in a double moiety re-implant: A case report
282585|22726|Olgu Sunumu|A Sudden Vision Loss Requiring Urgent Radiological Evaluation: Radiation-Induced Optic Neuropathy
280850|23053|Olgu Sunumu|Synchronous Solid Pseudopapillary Tumor and Insulinoma in an Adolescent MEN1 Patient Presenting with Diagnostic Dilemmas
281348|41337|Olgu Sunumu|An unexpected long-term complication of genital burn in a child: Secondary cryptorchidism
282614|21369|Olgu Sunumu|New-Onset Sarcoidosis After Remission of Cushing’s Syndrome
282780|3126|Olgu Sunumu|Angiomatoid fibrous histiocytoma: case report and review  of the literature
283998|22355|Olgu Sunumu|Myxoglobulosis in the appendix
283999|22355|Olgu Sunumu|Single-incision laparoscopic adrenalectomy in a patient with acute hypokalemic paralysis due to primary hyperaldosteronism
283709|23078|Olgu Sunumu|Ganglioneuroma of the bladder: Case report and literature review
283711|23078|Olgu Sunumu|Prune belly syndrome associated with bilateral multicystic dysplastic kidneys and urethral obstruction: case report
283712|23078|Olgu Sunumu|Omphalocele, exstrophy of cloaea, imperforate anus and spinal defect (OEIS Complex): case report
296839|42486|Derleme|ARGÜMANLARI YENİDEN KURMA YÖNTEMLERİ
36765|9942|Derleme|Atatürk'ün üniversite reformunun 60. yılında yerbilimleri öncesi ve sonrası
3419|11500|Derleme|Türkiye'de Psikoloji Uygulama, Araştırma ve Yayınlarında Etik İlkeler, Tartışma X: Klinik Psikolojide Ölçme Değerlendirme Etiği
36103|8709|Derleme|On transformations preserving asymptotic lines of surfaces in three-dimensional Euclidean space
1640|10597|Derleme|Türkiye Bağlamında Avrupa Dillerinin Öğretimi (Fransızca Öğretiminin Sorunları)
1670|10593|Derleme|Anlatımcı Bir Yazar Olarak Erdal Öz
1674|10593|Derleme|Bir Okurun Gözüyle; Erdal Öz
3137|11789|Derleme|Siyasallaşma Sürecinin Yeniden Keşfi: Siyasal Eğitim Kavramına Kuramsal Bir Giriş
3147|11788|Derleme|İsrail-Türkiye İlişkilerinde Yeni Bir Boyut: Su
3149|11788|Derleme|"1915 Ermeni Tehciri'ne Kavramsal Bir Yaklaşım"
3151|11788|Derleme|Belediye Başkanı, Belediye Başkanının Göreve Gelmesi ve Görevine Son Verilme Biçimleri
3153|11788|Derleme|Euro'ya Geçiş Sonrası Avrupa Birliği'nde Mali Disiplin, Borçlanma Politikaları ve Türkiye'ye Yansımalar
177|2729|Olgu Sunumu|Santral sulkus ve üçüncü ventrikül arasında tek taraflı açık tip şizensefali
182|2729|Olgu Sunumu|Gingivada pleksiform nörofibroma
1653|10596|Derleme|Türkmen ve Türkiye Türkçelerinde Aynı Kelimeler İle İfade Edilen Bazı Sıfatlardaki Anlam Farklılıkları Üzerine
1657|10595|Derleme|"Bilkent Üniversitesi Türk Edebiyatı Merkezi'nin ""Uluslararası Yaşar Kemal Sempozyumu"""
2100|11791|Derleme|Türkiye Büyük Millet Meclisi Hükümeti Rejiminin İlk Anayasası: Teşkilât-ı Esasiye Kanunu
2099|11791|Derleme|Yapay Sinir Ağlarının Ekonomide Uygulamaları
2107|11791|Derleme|Totolojiden Fizikalizme Geçiş Sürecinde T.W. Hutchison'ın L.M. Fraser'a Dair Düşünceleri: İktisat Moetodlojisi Tarihine Dair Bir Not
2108|11791|Derleme|"""İyi İdare İçin"" Yönetimde ve Kamu İhalelerinde Açıklık (Şeffaflık)"
2117|11790|Derleme|Finansal Serbestleşme Politikaları ve Finansal Krizler: Latin Amerika, Meksika, Asya ve Türkiye Krizleri
2262|11290|Derleme|Yaş, Cinsiyet, Yaşam Tarzı, Vücut Kompozisyonu, Mensturasyon ve Kemik Yoğunluğu
2422|11501|Derleme|Türkiye'de Psikoloji Uygulama, Araştırma ve Yayınlarında Etik İlkeler, Tartışma IX: Adli Psikologlar İçin Etik İlkeler ve Standartlar
2670|10396|Derleme|"Atatürk ""Çağdaş/Medeni Bilgiler Kitabı""nı Neden Yazdı/Yazdırdı ve Destekledi?  Bir Ulusun Çağdaşlaşma/Modernleşme Projesinde Liderinin Kaleminden, Toplumuna Eğitim Manifestosu-"
2671|10396|Derleme|Eğitimde Çağdaş Görüşler ve Tarihsel Kökleri
2695|10389|Derleme|Yüksek Öğretim Sisteminde Yurtdışında Yetiştirilen Nitelikli İnsan Gücü/İhtisas Gücü Kaynakları  -1416/Yurtdışı Resmi Burslu Öğretim Modeli -
2779|10591|Derleme|"Yabancı Dil Öğretiminde ""Kültür Bağlamı ve ""Öteki"" Dil"
2783|10591|Derleme|Postmodernist Roman ve Orhan Pamuk'un Eserlerine Yansıması Üzerine
2785|10590|Derleme|Bilgisayar Destekli (Yabancı) Dil Öğretiminde Yazarlık ve Internet Yazarlığı
2803|10588|Derleme|Avrupa Yolunda Türkiye'de Almanca Öğretiminde Ders Kitabı Tartışması
2794|10589|Derleme|Türkçe'nin İşlevsel Dilbilgisi ve Metin Kompozisyonu
2796|10589|Derleme|İngilizcenin Theata Sesbirimin (peltek-t) Türkler İçin Çıkardığı Sesletim Sorunları
2800|10588|Derleme|"Margaret Craven'in ""I Heard the Owl Call My Name"" (Baykuşun Adımı Söylediğini Duydum) Adlı Romanının Türkçe Çevirisi Üzerine Bir Çalışma"
3560|10383|Derleme|Eğitim Yöneticilerinin Yetiştirilmesi: Karşılaştırılmalı Örnekler ve Türkiye İçin Öneriler
3663|11950|Derleme|Müzikal Roman
3950|11598|Derleme|"Analyse D'une Publicité Sur ""Calvados Boulard"""
22938|3017|Olgu Sunumu|Benign localized fibrous tumor of the pleura: Report of three cases and a review of the literature
22943|3017|Olgu Sunumu|Acute adrenal insufficiency in a 30-year-old woman with active pulmonary tuberculosis
35253|9658|Derleme|Konutta transformasyon
20780|1377|Olgu Sunumu|Çocukluk döneminde skleroderma
20782|1377|Olgu Sunumu|Weil hastalığı
20784|1377|Olgu Sunumu|Pulmoner inflamatuar psödotümör
20170|171|Olgu Sunumu|Excimer laser sistemiyle yapılan infekte defibrilatör lead ekstraksiyonu
20169|171|Olgu Sunumu|Bilateral renal arterial embolisation in a patient with mitral stenosis and atrial fibrillation: An uncommon reason of flank pain
20192|173|Olgu Sunumu|Tiner maruziyeti sonucu gelişen miyokard infarktüsü olgusu
20768|1376|Olgu Sunumu|Spondilotorasik displazi (Jarcho-Levin sendrom)
20760|1376|Olgu Sunumu|Farklı tanılar alan mikst konnektif doku hastalığı
20761|1376|Olgu Sunumu|Non-kardiak hastalarda elektrokardiografik değişiklikler
20765|1376|Olgu Sunumu|Laurence Moon Bardet Biedl sendromu ve anestezi
20802|1378|Olgu Sunumu|Kolesterol embolisi
20804|1378|Olgu Sunumu|Ülseratif kolit ile birliktelik gösteren piyoderma gangrenozum
20806|1378|Olgu Sunumu|Yüksek karaciğer enzim düzeyleri ile seyreden pürülan kolanjit ve hepatit
20803|1378|Olgu Sunumu|Hipertiroidizm ve anestezi
20807|1378|Olgu Sunumu|Bikanaliküler silikon tüp entübasyonundan sonra görülen inflamatuvar kitle
20809|1378|Olgu Sunumu|Aspergillus osteomiyelitinde lipozomal amfoterisin B kullanımı
20821|1379|Olgu Sunumu|Minör travmaya sekonder gelişen şilotoraks
20824|1379|Olgu Sunumu|İmmunsupresif tedaviye bağlı kaposi sarkomu
20826|1379|Olgu Sunumu|Pulmoner karsinosarkom
20828|1379|Olgu Sunumu|Brusellozis
20825|1379|Olgu Sunumu|Pseudo-Bartter sendromu bulguları ile ortaya çıkan bir kistik fibroz
20829|1379|Olgu Sunumu|"22 aylık bir erkek hastada ailesel Akdeniz ateşi artriti"
22145|2730|Olgu Sunumu|Eisenmenger sendromu gelişmiş patent duktus arteriyozus olgusunda 3 boyutlu BT anjiyografi
22138|2730|Olgu Sunumu|Sublingual dermoid kist
22184|2732|Olgu Sunumu|Gut hastalığının MRG bulguları
22193|2733|Olgu Sunumu|Nörofibromatozis tip 1 olgusunda bazal gangliyon lezyonlarının spontan regresyonu
22601|3859|Olgu Sunumu|Correction of single tooth anterior crosbites using fixed inclined planes
22905|3013|Olgu Sunumu|Echinococcus infestation of quadriceps femoris muscle misdiagnosed as a soft tissue tumor (A case report)
22810|2806|Olgu Sunumu|Androgen-related hepatocellular tumor of the liver associated with Fanconi's anemia
22915|3014|Olgu Sunumu|Repair of Myeloschisis defect with tutoplast
22917|3014|Olgu Sunumu|Intranasal encephalocele: A case report
22934|3016|Olgu Sunumu|Paraplegia due to extramedullary hematopoiesis in the thalassemia intermedia
22941|3017|Olgu Sunumu|Multiple infected cerebral hydatid cysts treated with albendazole
22944|3017|Olgu Sunumu|Atropic rhinitis: A case report
23400|4475|Olgu Sunumu|A loop formation of Meckel's diverticulum : A case with obstruction of the ileum
23402|4475|Olgu Sunumu|Masif üst gastrointestinal sistem kanamasına neden olan dieulafoy hastalığı
23401|4475|Olgu Sunumu|Ventrikülo-peritoneal şant enfeksiyonu nedeniyle gelişen akut batın olgusu
23403|4475|Olgu Sunumu|Laparoscopic evaluation in incarcerated groin hernia following spontaneous reduction
23416|4476|Olgu Sunumu|Opere çöliyak arter anevrizması rüptürü
23418|4476|Olgu Sunumu|Renkli Doppler ultrasonografi, psödoanevrizmaların tanısında olduğu kadar tedavisinde de etkin bir seçenektir
23669|5677|Derleme|Anabolik hormonların plasma seviyeleri
49630|13631|Olgu Sunumu|Multiple pulmonary metastases from intracranial meningioma: MR imaging findings
49631|13631|Olgu Sunumu|Diffuse pulmonary lymphangiomatosis: imaging findings
50913|13633|Derleme|Splenic abnormalities: an overview on sectional images
